CardID,Responded
"C0100644011","F"
"C0100644042","F"
"C0100644545","F"
"C0100644742","F"
"C0100645528","F"
"C0100645534","F"
"C0100645921","T"
"C0100646519","F"
"C0100646687","T"
"C0100647275","F"
"C0100647362","F"
"C0100647451","F"
"C0100647930","F"
"C0100648393","F"
"C0100648626","F"
"C0100649088","F"
"C0100649094","F"
"C0100649903","F"
"C0100650645","F"
"C0100651225","T"
"C0100651225","F"
"C0100651607","F"
"C0100651814","F"
"C0100652004","F"
"C0100652249","F"
"C0100652289","F"
"C0100652691","F"
"C0100652775","F"
"C0100652806","F"
"C0100653185","F"
"C0100653502","F"
"C0100653933","F"
"C0100653987","F"
"C0100654076","F"
"C0100654142","F"
"C0100654178","F"
"C0100655220","F"
"C0100655551","F"
"C0100655770","F"
"C0100655857","F"
"C0100655968","F"
"C0100655968","F"
"C0100656060","F"
"C0100656148","F"
"C0100656209","F"
"C0100656279","F"
"C0100656306","F"
"C0100656469","F"
"C0100656691","F"
"C0100656909","F"
"C0100656962","F"
"C0100657058","F"
"C0100657176","F"
"C0100657971","F"
"C0100658338","F"
"C0100658519","F"
"C0100658643","F"
"C0100659313","F"
"C0100659362","F"
"C0100659466","F"
"C0100659645","F"
"C0100660131","T"
"C0100660257","T"
"C0100660370","F"
"C0100660383","F"
"C0100660447","F"
"C0100660521","F"
"C0100660538","F"
"C0100661029","F"
"C0100661172","F"
"C0100661444","F"
"C0100661807","F"
"C0100661953","F"
"C0100662770","F"
"C0100662879","F"
"C0100663027","F"
"C0100663184","F"
"C0100663217","T"
"C0100663354","F"
"C0100663576","F"
"C0100663580","F"
"C0100663689","F"
"C0100663810","F"
"C0100663928","F"
"C0100664198","F"
"C0100668182","F"
"C0100668795","F"
"C0100674328","F"
"C0100674334","T"
"C0100676338","F"
"C0100676346","F"
"C0100677836","F"
"C0100678116","F"
"C0100686053","F"
"C0100686093","F"
"C0100686534","F"
"C0100686821","F"
"C0100687032","F"
"C0100687353","F"
"C0100690052","F"
"C0100690781","F"
"C0100691509","F"
"C0100692208","F"
"C0100692422","F"
"C0100692959","F"
"C0100693443","F"
"C0100693480","F"
"C0100693593","F"
"C0100693748","F"
"C0100693822","T"
"C0100695385","F"
"C0100695779","F"
"C0100698068","T"
"C0100698128","F"
"C0100700814","F"
"C0100702877","F"
"C0100702944","F"
"C0100703741","F"
"C0100703899","F"
"C0100704099","F"
"C0100704502","F"
"C0100705192","T"
"C0100705308","F"
"C0100705458","F"
"C0100705586","F"
"C0100706673","F"
"C0100708462","F"
"C0100709237","F"
"C0100709454","F"
"C0100709454","F"
"C0100710222","F"
"C0100710500","F"
"C0100710684","F"
"C0100712179","F"
"C0100712427","F"
"C0100712899","F"
"C0100714082","F"
"C0100714228","T"
"C0100714738","F"
"C0100716878","F"
"C0100716967","F"
"C0100717145","F"
"C0100717157","F"
"C0100717427","T"
"C0100717568","F"
"C0100717852","T"
"C0100717910","F"
"C0100718707","F"
"C0100719648","F"
"C0100719901","F"
"C0100719913","F"
"C0100720058","F"
"C0100721668","F"
"C0100722185","F"
"C0100722638","F"
"C0100722656","F"
"C0100722961","T"
"C0100723303","F"
"C0100723664","F"
"C0100723891","F"
"C0100725528","F"
"C0100725571","F"
"C0100725664","F"
"C0100727648","F"
"C0100728251","T"
"C0100728359","F"
"C0100728566","T"
"C0100728569","F"
"C0100729013","T"
"C0100730234","T"
"C0100730638","F"
"C0100730910","F"
"C0100731526","F"
"C0100732233","F"
"C0100732405","F"
"C0100732631","F"
"C0100732701","F"
"C0100733255","F"
"C0100733658","F"
"C0100733702","F"
"C0100733749","F"
"C0100733861","F"
"C0100733908","F"
"C0100734048","F"
"C0100734051","F"
"C0100734756","F"
"C0100735822","T"
"C0100736624","F"
"C0100737328","F"
"C0100737436","F"
"C0100737755","F"
"C0100737845","F"
"C0100738998","T"
"C0100739428","F"
"C0100739892","F"
"C0100740048","F"
"C0100740063","F"
"C0100740357","F"
"C0100740730","F"
"C0100740911","F"
"C0100740911","F"
"C0100741320","F"
"C0100741425","F"
"C0100741932","F"
"C0100741947","F"
"C0100742412","F"
"C0100742785","F"
"C0100743076","F"
"C0100743164","F"
"C0100743528","F"
"C0100743550","F"
"C0100743612","F"
"C0100743917","T"
"C0100744439","F"
"C0100744446","F"
"C0100745190","F"
"C0100745217","F"
"C0100745596","F"
"C0100745600","F"
"C0100745770","F"
"C0100746015","F"
"C0100746227","F"
"C0100747558","F"
"C0100747619","F"
"C0100747822","F"
"C0100748283","F"
"C0100748366","F"
"C0100748689","F"
"C0100749249","F"
"C0100749404","F"
"C0100750339","F"
"C0100750504","F"
"C0100750875","F"
"C0100751163","F"
"C0100751185","F"
"C0100751241","F"
"C0100751309","F"
"C0100751514","F"
"C0100751691","F"
"C0100753394","F"
"C0100753502","F"
"C0100753635","F"
"C0100754325","F"
"C0100754325","F"
"C0100754790","F"
"C0100754806","F"
"C0100755047","F"
"C0100755170","F"
"C0100755619","F"
"C0100755876","F"
"C0100756451","F"
"C0100756908","F"
"C0100756995","F"
"C0100757210","F"
"C0100757790","F"
"C0100757836","F"
"C0100758569","F"
"C0100758957","F"
"C0100759044","F"
"C0100759093","F"
"C0100759339","F"
"C0100759375","F"
"C0100759686","F"
"C0100759728","F"
"C0100760844","F"
"C0100761178","F"
"C0100762335","T"
"C0100762879","F"
"C0100762956","F"
"C0100763020","F"
"C0100763038","F"
"C0100763116","F"
"C0100763208","F"
"C0100763343","F"
"C0100764230","F"
"C0100764458","F"
"C0100764458","F"
"C0100765059","F"
"C0100765377","F"
"C0100765614","F"
"C0100766079","F"
"C0100766675","F"
"C0100767441","F"
"C0100767574","F"
"C0100767836","F"
"C0100767837","F"
"C0100768037","F"
"C0100768408","F"
"C0100769031","F"
"C0100769459","F"
"C0100769804","F"
"C0100769925","F"
"C0100770398","F"
"C0100770603","F"
"C0100770740","F"
"C0100771564","F"
"C0100771666","F"
"C0100771681","F"
"C0100771846","F"
"C0100772328","F"
"C0100772460","T"
"C0100773028","F"
"C0100773373","F"
"C0100773750","F"
"C0100775087","F"
"C0100775183","F"
"C0100775317","F"
"C0100775427","F"
"C0100775638","F"
"C0100775995","F"
"C0100776449","F"
"C0100776494","F"
"C0100776524","F"
"C0100776679","F"
"C0100776845","F"
"C0100776878","F"
"C0100779916","T"
"C0100781303","F"
"C0100781422","F"
"C0100782118","F"
"C0100782306","F"
"C0100782413","F"
"C0100782575","F"
"C0100782926","F"
"C0100782941","F"
"C0100783676","F"
"C0100784389","F"
"C0100784659","F"
"C0100785003","F"
"C0100785075","F"
"C0100785157","F"
"C0100785511","F"
"C0100785694","F"
"C0100786210","F"
"C0100786657","F"
"C0100787039","F"
"C0100787571","F"
"C0100787743","F"
"C0100788124","F"
"C0100788506","F"
"C0100789029","F"
"C0100789240","T"
"C0100789912","T"
"C0100790016","F"
"C0100790016","F"
"C0100791573","F"
"C0100792535","F"
"C0100792592","F"
"C0100793010","F"
"C0100793280","F"
"C0100793315","F"
"C0100793436","F"
"C0100793858","F"
"C0100794057","F"
"C0100794454","F"
"C0100794499","F"
"C0100795233","F"
"C0100795339","F"
"C0100795957","F"
"C0100796129","F"
"C0100797923","F"
"C0100798007","F"
"C0100798440","F"
"C0100798485","F"
"C0100798647","F"
"C0100798817","F"
"C0100798993","F"
"C0100799138","T"
"C0100799260","T"
"C0100799668","F"
"C0100799819","F"
"C0100801587","F"
"C0100801589","T"
"C0100801636","F"
"C0100801774","F"
"C0100802253","F"
"C0100802560","F"
"C0100802591","F"
"C0100802730","F"
"C0100802730","F"
"C0100804118","F"
"C0100804183","F"
"C0100804258","F"
"C0100804451","F"
"C0100805272","F"
"C0100805622","F"
"C0100805873","F"
"C0100805997","F"
"C0100806010","F"
"C0100806623","F"
"C0100806962","F"
"C0100807035","F"
"C0100807139","F"
"C0100807722","F"
"C0100807782","F"
"C0100808139","F"
"C0100808563","F"
"C0100809140","F"
"C0100809271","T"
"C0100809389","F"
"C0100809795","F"
"C0100809891","F"
"C0100810291","F"
"C0100810335","F"
"C0100810367","F"
"C0100810655","F"
"C0100810699","F"
"C0100810741","F"
"C0100811331","F"
"C0100811407","F"
"C0100811755","F"
"C0100811811","F"
"C0100811884","F"
"C0100811961","F"
"C0100812017","F"
"C0100812230","F"
"C0100812311","F"
"C0100812613","F"
"C0100812925","F"
"C0100813511","F"
"C0100813855","F"
"C0100814247","F"
"C0100814594","F"
"C0100814730","F"
"C0100814912","F"
"C0100815003","F"
"C0100815003","F"
"C0100815093","F"
"C0100815304","T"
"C0100815376","F"
"C0100815442","F"
"C0100815686","T"
"C0100816315","F"
"C0100817622","F"
"C0100817979","F"
"C0100818510","F"
"C0100818768","F"
"C0100818791","F"
"C0100819210","F"
"C0100819419","F"
"C0100819433","F"
"C0100819651","F"
"C0100819797","F"
"C0100819948","F"
"C0100820530","F"
"C0100820679","F"
"C0100820761","F"
"C0100820801","F"
"C0100821110","T"
"C0100821118","F"
"C0100821271","F"
"C0100821660","F"
"C0100822401","F"
"C0100822677","F"
"C0100822858","F"
"C0100822878","F"
"C0100823555","F"
"C0100824059","F"
"C0100824987","F"
"C0100825065","F"
"C0100825423","F"
"C0100825566","F"
"C0100825712","F"
"C0100825918","F"
"C0100826011","F"
"C0100826419","F"
"C0100826584","T"
"C0100827209","F"
"C0100827374","F"
"C0100827771","F"
"C0100827908","F"
"C0100828116","F"
"C0100828241","F"
"C0100828411","F"
"C0100828578","F"
"C0100829470","F"
"C0100830369","F"
"C0100830861","F"
"C0100830950","F"
"C0100831007","F"
"C0100831108","F"
"C0100831331","F"
"C0100831558","F"
"C0100832096","F"
"C0100832127","F"
"C0100832164","F"
"C0100832211","T"
"C0100832309","F"
"C0100832311","F"
"C0100832693","F"
"C0100832801","F"
"C0100832944","F"
"C0100833079","F"
"C0100833642","F"
"C0100833941","F"
"C0100833984","T"
"C0100834079","F"
"C0100834167","F"
"C0100834281","T"
"C0100834572","F"
"C0100834645","T"
"C0100835541","F"
"C0100836804","F"
"C0100837089","F"
"C0100837173","F"
"C0100838861","F"
"C0100838900","T"
"C0100839066","F"
"C0100839207","T"
"C0100839346","F"
"C0100839404","F"
"C0100839477","F"
"C0100839966","F"
"C0100840786","F"
"C0100840942","F"
"C0100842305","F"
"C0100842897","F"
"C0100842901","F"
"C0100842999","F"
"C0100843075","F"
"C0100843742","F"
"C0100843815","F"
"C0100843868","F"
"C0100844697","F"
"C0100844853","F"
"C0100845542","F"
"C0100845649","F"
"C0100845649","F"
"C0100845721","F"
"C0100845776","F"
"C0100845966","F"
"C0100846211","F"
"C0100846598","F"
"C0100846780","F"
"C0100848339","F"
"C0100848510","F"
"C0100848701","F"
"C0100848840","F"
"C0100849974","F"
"C0100850031","F"
"C0100850262","F"
"C0100850940","F"
"C0100851205","F"
"C0100851410","F"
"C0100852033","F"
"C0100852033","F"
"C0100852601","T"
"C0100852686","F"
"C0100853629","F"
"C0100854053","F"
"C0100854804","T"
"C0100855265","F"
"C0100855399","F"
"C0100855399","F"
"C0100855808","F"
"C0100855946","F"
"C0100856614","F"
"C0100856777","T"
"C0100856884","F"
"C0100856947","F"
"C0100857412","F"
"C0100857607","F"
"C0100857695","F"
"C0100857792","F"
"C0100857882","F"
"C0100858095","F"
"C0100858227","F"
"C0100858392","F"
"C0100858456","F"
"C0100858779","F"
"C0100859183","F"
"C0100859216","F"
"C0100859821","T"
"C0100859984","F"
"C0100860166","F"
"C0100860742","F"
"C0100860926","F"
"C0100861140","F"
"C0100861279","F"
"C0100861784","F"
"C0100862240","F"
"C0100862331","F"
"C0100862694","F"
"C0100863051","F"
"C0100863980","F"
"C0100863984","F"
"C0100864103","F"
"C0100865438","F"
"C0100865438","F"
"C0100865438","F"
"C0100865484","F"
"C0100867437","F"
"C0100867586","F"
"C0100867851","F"
"C0100868330","F"
"C0100868969","F"
"C0100869688","F"
"C0100870255","F"
"C0100870334","F"
"C0100870398","F"
"C0100870530","F"
"C0100870785","F"
"C0100870881","F"
"C0100871119","F"
"C0100871231","F"
"C0100871325","F"
"C0100871418","F"
"C0100871592","F"
"C0100871878","F"
"C0100872073","F"
"C0100872512","F"
"C0100872531","T"
"C0100872723","F"
"C0100873103","F"
"C0100873312","T"
"C0100873451","F"
"C0100873725","F"
"C0100873725","T"
"C0100873777","F"
"C0100873791","F"
"C0100873966","F"
"C0100874164","F"
"C0100874898","F"
"C0100875413","F"
"C0100875987","F"
"C0100876152","F"
"C0100876214","F"
"C0100876369","F"
"C0100876757","F"
"C0100877095","F"
"C0100877148","F"
"C0100877277","F"
"C0100877395","F"
"C0100877544","F"
"C0100877790","F"
"C0100878061","F"
"C0100878220","F"
"C0100878312","F"
"C0100878377","F"
"C0100878708","F"
"C0100878904","F"
"C0100879074","F"
"C0100879115","F"
"C0100879249","F"
"C0100879568","F"
"C0100880239","F"
"C0100880382","F"
"C0100880814","F"
"C0100880814","F"
"C0100880940","F"
"C0100881026","F"
"C0100881101","F"
"C0100881293","F"
"C0100881804","F"
"C0100881963","F"
"C0100882588","F"
"C0100882677","F"
"C0100882729","F"
"C0100882952","F"
"C0100883077","F"
"C0100883408","F"
"C0100883408","F"
"C0100883847","F"
"C0100884921","F"
"C0100885012","T"
"C0100885117","F"
"C0100885205","F"
"C0100885461","T"
"C0100885580","F"
"C0100885842","F"
"C0100886010","F"
"C0100886283","F"
"C0100886359","F"
"C0100886580","F"
"C0100887622","F"
"C0100887681","F"
"C0100887926","F"
"C0100888040","F"
"C0100888154","F"
"C0100888421","F"
"C0100888547","F"
"C0100888642","F"
"C0100888841","T"
"C0100888923","F"
"C0100889344","F"
"C0100889344","F"
"C0100889355","F"
"C0100889909","F"
"C0100890194","F"
"C0100890462","F"
"C0100890540","F"
"C0100890544","F"
"C0100890665","F"
"C0100890910","F"
"C0100891038","F"
"C0100891907","T"
"C0100892072","F"
"C0100892254","F"
"C0100892327","F"
"C0100892708","F"
"C0100892893","F"
"C0100893006","F"
"C0100893088","T"
"C0100893216","F"
"C0100894541","F"
"C0100894572","F"
"C0100896430","F"
"C0100896629","F"
"C0100896893","F"
"C0100897179","F"
"C0100897458","F"
"C0100897534","F"
"C0100898087","F"
"C0100898484","T"
"C0100898604","F"
"C0100898893","F"
"C0100899153","F"
"C0100899333","F"
"C0100899713","T"
"C0100899857","F"
"C0100899963","F"
"C0100900321","F"
"C0100900747","F"
"C0100901019","F"
"C0100901326","F"
"C0100901520","F"
"C0100902014","F"
"C0100902095","F"
"C0100902165","F"
"C0100902297","F"
"C0100902608","F"
"C0100902608","F"
"C0100902725","F"
"C0100902753","F"
"C0100902932","T"
"C0100903033","F"
"C0100903126","F"
"C0100903381","F"
"C0100903506","F"
"C0100903584","F"
"C0100903781","F"
"C0100903984","F"
"C0100904002","F"
"C0100904062","F"
"C0100904179","F"
"C0100904219","F"
"C0100904746","F"
"C0100904823","F"
"C0100905014","F"
"C0100905114","F"
"C0100905195","F"
"C0100905209","T"
"C0100905392","F"
"C0100905989","F"
"C0100906086","F"
"C0100906112","F"
"C0100917115","F"
"C0100939050","F"
"C0100939100","F"
"C0100939314","F"
"C0100939401","F"
"C0100940000","F"
"C0100940365","F"
"C0100941300","F"
"C0100941695","F"
"C0100942837","F"
"C0100943101","F"
"C0100943101","T"
"C0100943313","T"
"C0100943699","F"
"C0100944407","F"
"C0100944570","F"
"C0100944723","F"
"C0100944792","F"
"C0100945411","F"
"C0100945569","F"
"C0100945610","F"
"C0100948222","F"
"C0100948587","T"
"C0100948698","T"
"C0100949137","F"
"C0100949209","F"
"C0100949544","F"
"C0100949602","F"
"C0100951199","F"
"C0100951612","F"
"C0100951870","F"
"C0100952460","F"
"C0100952754","F"
"C0100952877","F"
"C0100953104","F"
"C0100953139","F"
"C0100953579","F"
"C0100953976","F"
"C0100954042","F"
"C0100954384","F"
"C0100954405","T"
"C0100954489","T"
"C0100954634","F"
"C0100954738","F"
"C0101068727","F"
"C0101079202","F"
"C0101080674","F"
"C0101084561","T"
"C0101088173","F"
"C0101094628","F"
"C0101096177","F"
"C0101096187","F"
"C0101099474","F"
"C0101116642","T"
"C0101123663","F"
"C0101123733","F"
"C0101123814","F"
"C0101124036","F"
"C0101124115","F"
"C0101126546","F"
"C0101127070","F"
"C0101128361","F"
"C0101128749","F"
"C0101129300","F"
"C0101129362","F"
"C0101131863","F"
"C0101131941","F"
"C0101132549","F"
"C0101133037","F"
"C0101133713","F"
"C0101134173","F"
"C0101134236","F"
"C0101134399","F"
"C0101134421","F"
"C0101134790","F"
"C0101135138","F"
"C0101135203","T"
"C0101135395","F"
"C0101135553","F"
"C0101137714","F"
"C0101137763","F"
"C0101138275","T"
"C0101138519","F"
"C0101139821","F"
"C0101139883","F"
"C0101139912","F"
"C0101140550","F"
"C0101140609","F"
"C0101140700","F"
"C0101141417","F"
"C0101141476","F"
"C0101141586","F"
"C0101141794","F"
"C0101142290","F"
"C0101142290","F"
"C0101144225","F"
"C0101144337","F"
"C0101144460","F"
"C0101144577","F"
"C0101145096","F"
"C0101145296","F"
"C0101145406","T"
"C0101146677","F"
"C0101146831","F"
"C0101146831","T"
"C0101147081","F"
"C0101147131","F"
"C0101147494","F"
"C0101148002","F"
"C0101148147","F"
"C0101148179","T"
"C0101148451","F"
"C0101148587","F"
"C0101148918","F"
"C0101149097","F"
"C0101149097","F"
"C0101149195","F"
"C0101149293","F"
"C0101149477","F"
"C0101149567","F"
"C0101149623","F"
"C0101149741","F"
"C0101149826","F"
"C0101149962","F"
"C0101150029","F"
"C0101150869","F"
"C0101151023","F"
"C0101151337","F"
"C0101151352","F"
"C0101151690","F"
"C0101151987","F"
"C0101152051","T"
"C0101152229","F"
"C0101153187","T"
"C0101153269","F"
"C0101153476","F"
"C0101154178","F"
"C0101154299","F"
"C0101154602","F"
"C0101154680","F"
"C0101154994","F"
"C0101155171","F"
"C0101155253","F"
"C0101155571","F"
"C0101155815","F"
"C0101156114","F"
"C0101156183","F"
"C0101156529","F"
"C0101156662","F"
"C0101157467","F"
"C0101157626","F"
"C0101157939","F"
"C0101157967","F"
"C0101158428","F"
"C0101158454","F"
"C0101158570","F"
"C0101158938","F"
"C0101159980","F"
"C0101160203","F"
"C0101160333","F"
"C0101160811","F"
"C0101160858","F"
"C0101161116","F"
"C0101161225","F"
"C0101161302","F"
"C0101161306","F"
"C0101161409","F"
"C0101161596","F"
"C0101161845","F"
"C0101161969","F"
"C0101162026","F"
"C0101162330","F"
"C0101162408","F"
"C0101162903","F"
"C0101163059","F"
"C0101163208","F"
"C0101163247","T"
"C0101163469","T"
"C0101165837","F"
"C0101166124","F"
"C0101166525","F"
"C0101167166","F"
"C0101167589","F"
"C0101167697","F"
"C0101167879","F"
"C0101167969","F"
"C0101168228","T"
"C0101168468","T"
"C0101168581","F"
"C0101170058","F"
"C0101170268","F"
"C0101170720","F"
"C0101171046","F"
"C0101171098","F"
"C0101171316","F"
"C0101171316","F"
"C0101171828","F"
"C0101172056","F"
"C0101172458","F"
"C0101172458","T"
"C0101172562","F"
"C0101174293","F"
"C0101174348","F"
"C0101174602","F"
"C0101175199","F"
"C0101175264","T"
"C0101175466","F"
"C0101175876","F"
"C0101175981","F"
"C0101176401","F"
"C0101176486","F"
"C0101176885","F"
"C0101176958","F"
"C0101177036","F"
"C0101177074","F"
"C0101177317","F"
"C0101177519","F"
"C0101177651","T"
"C0101177659","F"
"C0101177779","F"
"C0101178027","F"
"C0101178098","F"
"C0101178236","F"
"C0101178269","F"
"C0101178347","F"
"C0101178459","F"
"C0101179683","F"
"C0101179884","T"
"C0101180125","T"
"C0101180176","F"
"C0101180217","F"
"C0101180462","F"
"C0101181126","F"
"C0101181369","F"
"C0101181459","F"
"C0101181584","F"
"C0101181592","F"
"C0101181705","F"
"C0101181842","F"
"C0101181960","F"
"C0101182185","F"
"C0101182252","T"
"C0101182323","F"
"C0101182568","F"
"C0101182731","T"
"C0101183648","F"
"C0101183648","F"
"C0101184220","F"
"C0101184815","F"
"C0101185304","T"
"C0101185819","F"
"C0101186245","F"
"C0101186523","F"
"C0101186692","F"
"C0101187159","F"
"C0101187381","F"
"C0101187808","F"
"C0101188849","T"
"C0101189145","F"
"C0101189790","F"
"C0101189938","F"
"C0101190384","F"
"C0101190626","F"
"C0101190741","F"
"C0101191442","F"
"C0101191619","F"
"C0101191875","F"
"C0101191979","F"
"C0101192170","F"
"C0101192298","F"
"C0101192403","F"
"C0101192486","F"
"C0101192649","F"
"C0101192778","F"
"C0101193004","F"
"C0101193549","F"
"C0101194052","T"
"C0101194104","F"
"C0101194956","F"
"C0101195020","T"
"C0101195103","F"
"C0101195138","F"
"C0101195523","F"
"C0101196126","F"
"C0101196157","F"
"C0101196285","F"
"C0101196713","F"
"C0101196940","F"
"C0101197322","F"
"C0101197386","F"
"C0101197600","F"
"C0101197882","F"
"C0101198088","F"
"C0101198817","F"
"C0101199138","F"
"C0101199481","F"
"C0101199672","F"
"C0101199793","T"
"C0101200115","F"
"C0101200493","F"
"C0101200567","F"
"C0101200744","F"
"C0101200892","F"
"C0101201061","F"
"C0101201171","F"
"C0101201171","F"
"C0101201575","F"
"C0101202172","T"
"C0101202281","F"
"C0101202839","F"
"C0101202935","F"
"C0101203270","F"
"C0101203356","F"
"C0101203441","F"
"C0101204103","F"
"C0101204387","F"
"C0101204728","F"
"C0101204909","F"
"C0101204911","F"
"C0101205124","F"
"C0101205182","F"
"C0101205237","F"
"C0101205390","F"
"C0101205397","F"
"C0101205421","F"
"C0101205643","F"
"C0101205661","F"
"C0101205866","F"
"C0101205985","F"
"C0101206096","F"
"C0101206315","F"
"C0101206418","F"
"C0101206678","F"
"C0101207051","F"
"C0101207099","F"
"C0101207174","F"
"C0101207282","F"
"C0101207319","F"
"C0101207393","F"
"C0101207418","F"
"C0101207622","F"
"C0101208405","F"
"C0101208444","F"
"C0101208589","F"
"C0101208641","F"
"C0101208864","F"
